time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.05751941981155609,-0.08404110405954367,11.664857007559661,6.233267232617523,6.273867219919335,0.0,0.11207775562000215,-0.24177004836581595,2.427088145931633,-0.08335181699280828,-0.025986160274830673,0.0,427.1020248121454,426.53287380083873,426.30151017964306,425.3075226929139
1.2600000000000007,0.0644415230658432,-0.09959408158243473,11.813388504531703,6.228555335882664,6.272369262224071,0.0,0.1188121491940109,-0.27714387195541645,2.523720460733859,-0.07031323081762546,-0.02300012750117305,0.0,441.4105846424391,441.656822154886,441.632750488761,442.7018285561024
1.3200000000000007,0.07176392364653707,-0.11719509149458787,11.964669879475435,6.223921423762496,6.271244101709646,0.0,0.12537533942089432,-0.30993563919976036,2.518974137215581,-0.09698740536783292,-0.011383050829914247,0.0,408.43259508720246,409.46736527304313,410.5166094810864,408.1371642811225
1.3800000000000008,0.0795501975326375,-0.13711341369614352,12.120016053630735,6.217890053758278,6.270780639357149,0.0,0.13422402496343291,-0.3546280970197121,2.658867505431616,-0.10873802194922363,-0.001260709321668245,0.0,455.1682207565835,455.97767646305476,456.65013814484894,455.7033199241959
1.4400000000000008,0.0878586006053796,-0.1597590155320394,12.282407041570544,6.211124647826093,6.270332752723213,0.0,0.1427416093532309,-0.40088235347037793,2.753884316015937,-0.12232412795437347,-0.02429434362449529,0.0,442.9589369830612,441.06079197368376,443.9680724125672,442.84048763657546
1.5000000000000009,0.09669730447619626,-0.1853492589361734,12.450858650186188,6.203593076039422,6.26890987779413,0.0,0.15202680443177014,-0.4528720639164442,2.860833701706198,-0.1328456310981134,-0.022579694639698274,0.0,447.40868789753074,447.5482091329401,447.1052108412681,446.23282776637836
1.560000000000001,0.10614301562103884,-0.21433532010209838,12.627149728052641,6.195694452532852,6.2678916374269065,0.0,0.16295288040168923,-0.5141710466431196,3.0150480488782607,-0.12934457723665851,-0.007618541277971547,0.0,462.0126047863405,463.1907598317559,461.936666073939,462.1974655513548
1.620000000000001,0.11623009532390838,-0.2469806445356564,12.810499839373911,6.188131756694052,6.267390641482546,0.0,0.17332675506576506,-0.5747474692885185,3.09631468177093,-0.12015561516138024,-0.009854400150612432,0.0,441.07843323965386,440.89385965393785,440.1355275535556,440.8807090324467
1.680000000000001,0.12699683392136316,-0.28369599929419076,13.001656434924719,6.180957910310617,6.267083347610221,0.0,0.18560550017214394,-0.6498677333978515,3.2749674076267015,-0.11840767988849288,0.002973268226108477,0.0,470.8160613795102,471.8075823905954,471.28189682363546,471.40500155356875
1.740000000000001,0.13852473114561104,-0.32521649261799984,13.2047880119236,6.173730771902488,6.26742939825148,0.0,0.1986139564221191,-0.7349400266844065,3.4953113391353594,-0.12488721306433112,0.010840479222018655,0.0,484.95742290913375,485.54791072182275,484.57693106516683,484.077784311154
1.8000000000000012,0.15078493569520626,-0.3717692818729808,13.418872066896856,6.166019326555983,6.269393542784391,0.0,0.20988791728100842,-0.8175950356537851,3.6402428622339253,-0.13701501568223634,0.057993473363152456,0.0,462.817147660877,466.51406964812804,463.8972394452788,462.9294198362312
1.8600000000000012,0.1635910885297515,-0.4227583475304146,13.635787953185762,6.1577141789497,6.27291438991999,0.0,0.21670267111215671,-0.882721561601946,3.5903349827517737,-0.14138299934377954,0.060020577627881405,0.0,401.9796322745194,402.1660958457932,402.227068271637,401.8112564837319
1.9200000000000013,0.176823846354433,-0.4788008683320742,13.857596823134678,6.149099772184368,6.277120355403731,0.0,0.22390790584183065,-0.9862886815013094,3.8024274521386463,-0.1483537756982622,0.0850344790727029,0.0,483.7912274564887,485.6741911497804,485.7992504370371,485.2588842875627
1.9800000000000013,0.1903756174271317,-0.5411370510532522,14.091145531175401,6.139881792320635,6.282421543700604,0.0,0.22721467283083596,-1.0925273022145159,3.9817160045217723,-0.1671057236686093,0.09427470668057432,0.0,477.7274039567419,478.4373446392541,477.1936417138542,475.73908869788926
2.0400000000000014,0.20399981343100748,-0.6097493631596679,14.333251826742746,6.129940675971625,0.005383366885581609,0.0,0.22630555102061456,-1.1955206376895828,4.087894829990599,-0.16298937007745826,0.1151606625294328,0.0,455.9405953581587,457.61491758533487,456.81235586023575,457.1151068144558
